receipt_id,date,hour,total_items,total_amount,source
REC-20250704072403-D10710,2025-07-04,07:00,1,4.00,SIMULATED
REC-20250704073250-4B618A,2025-07-04,07:00,1,3.50,SIMULATED
REC-20250704070444-F8BB31,2025-07-04,07:00,1,4.00,SIMULATED
REC-20250704074414-0ADEF1,2025-07-04,07:00,2,7.50,SIMULATED
REC-20250704081603-3FB63C,2025-07-04,08:00,1,4.50,SIMULATED
REC-20250704081324-C8E23A,2025-07-04,08:00,1,4.50,SIMULATED
REC-20250704083121-BAF93F,2025-07-04,08:00,1,4.50,SIMULATED
REC-20250704081240-596C5A,2025-07-04,08:00,1,4.00,SIMULATED
REC-20250704082713-93D7FE,2025-07-04,08:00,2,7.00,SIMULATED
REC-20250704092034-E03783,2025-07-04,09:00,1,4.50,SIMULATED
REC-20250704092722-1A543E,2025-07-04,09:00,1,3.50,SIMULATED
REC-20250704095458-4C16AB,2025-07-04,09:00,1,5.00,SIMULATED
REC-20250704094056-62FBC5,2025-07-04,09:00,1,4.00,SIMULATED
REC-20250704094015-66601B,2025-07-04,09:00,4,17.00,SIMULATED
REC-20250704095817-84C4AB,2025-07-04,09:00,2,8.00,SIMULATED
REC-20250704093633-38B8E9,2025-07-04,09:00,2,8.50,SIMULATED
REC-20250704092920-333167,2025-07-04,09:00,1,2.50,SIMULATED
REC-20250704094522-8C0788,2025-07-04,09:00,4,15.00,SIMULATED
REC-20250704100735-A95983,2025-07-04,10:00,1,3.50,SIMULATED
REC-20250704102456-7C4649,2025-07-04,10:00,1,3.50,SIMULATED
REC-20250704100104-73D645,2025-07-04,10:00,1,4.50,SIMULATED
REC-20250704100837-3A12B4,2025-07-04,10:00,1,4.50,SIMULATED
REC-20250704101156-FE0065,2025-07-04,10:00,1,4.50,SIMULATED
REC-20250704104825-CF3467,2025-07-04,10:00,1,4.00,SIMULATED
REC-20250704112403-B32C7C,2025-07-04,11:00,1,4.00,SIMULATED
REC-20250704110625-2E52F6,2025-07-04,11:00,1,5.00,SIMULATED
REC-20250704110021-28F841,2025-07-04,11:00,1,3.50,SIMULATED
REC-20250704112556-6AEF9A,2025-07-04,11:00,2,9.00,SIMULATED
REC-20250704120438-C901DB,2025-07-04,12:00,2,7.00,SIMULATED
REC-20250704120842-2679A6,2025-07-04,12:00,1,4.00,SIMULATED
REC-20250704125244-031DBA,2025-07-04,12:00,1,4.50,SIMULATED
REC-20250704122823-F5C0BC,2025-07-04,12:00,2,9.00,SIMULATED
REC-20250704121551-21B149,2025-07-04,12:00,1,5.00,SIMULATED
REC-20250704123239-69D708,2025-07-04,12:00,1,3.50,SIMULATED
REC-20250704122645-83B519,2025-07-04,12:00,2,7.00,SIMULATED
REC-20250704125605-893FA2,2025-07-04,12:00,1,3.50,SIMULATED
REC-20250704120341-0561FF,2025-07-04,12:00,2,6.00,SIMULATED
REC-20250704130433-480F3A,2025-07-04,13:00,2,8.00,SIMULATED
REC-20250704133634-6F0794,2025-07-04,13:00,1,4.50,SIMULATED
REC-20250704130143-A7CA0B,2025-07-04,13:00,1,4.50,SIMULATED
REC-20250704131206-9F2642,2025-07-04,13:00,1,4.50,SIMULATED
REC-20250704132218-584020,2025-07-04,13:00,2,9.00,SIMULATED
REC-20250704135206-8EEC63,2025-07-04,13:00,1,5.00,SIMULATED
REC-20250704145921-4408EE,2025-07-04,14:00,1,4.50,SIMULATED
REC-20250704142616-68D74F,2025-07-04,14:00,2,9.00,SIMULATED
REC-20250704140840-A287F5,2025-07-04,14:00,1,4.50,SIMULATED
REC-20250704140712-4CFAEF,2025-07-04,14:00,2,8.00,SIMULATED
REC-20250704141448-6EF80C,2025-07-04,14:00,1,4.50,SIMULATED
REC-20250704142953-C7564F,2025-07-04,14:00,1,4.50,SIMULATED
REC-20250704154834-0B19F0,2025-07-04,15:00,3,12.50,SIMULATED
REC-20250704153419-1175EB,2025-07-04,15:00,1,4.50,SIMULATED
REC-20250704153024-A6E108,2025-07-04,15:00,2,9.00,SIMULATED
REC-20250704155531-3B4BC6,2025-07-04,15:00,1,4.50,SIMULATED
REC-20250704154846-EE890D,2025-07-04,15:00,3,11.50,SIMULATED
REC-20250704154551-2AAB7E,2025-07-04,15:00,1,2.50,SIMULATED
REC-20250704154109-D7161F,2025-07-04,15:00,1,3.50,SIMULATED
REC-20250704153512-FA65CC,2025-07-04,15:00,1,4.50,SIMULATED
REC-20250704161253-00FEB1,2025-07-04,16:00,2,8.50,SIMULATED
REC-20250704162856-9009FA,2025-07-04,16:00,2,7.00,SIMULATED
REC-20250704161521-338893,2025-07-04,16:00,1,4.50,SIMULATED
REC-20250704160819-559564,2025-07-04,16:00,5,18.50,SIMULATED
REC-20250704161210-CD920E,2025-07-04,16:00,1,3.50,SIMULATED
REC-20250704164914-ED50CA,2025-07-04,16:00,2,9.00,SIMULATED
REC-20250704172859-E31482,2025-07-04,17:00,1,5.00,SIMULATED
REC-20250704170012-47C037,2025-07-04,17:00,1,4.50,SIMULATED
REC-20250704171459-02CA93,2025-07-04,17:00,1,4.50,SIMULATED
REC-20250704173156-B3FEA9,2025-07-04,17:00,2,7.50,SIMULATED
REC-20250705074607-052590,2025-07-05,07:00,1,4.50,SIMULATED
REC-20250705072929-0B61A1,2025-07-05,07:00,2,7.00,SIMULATED
REC-20250705074236-E45974,2025-07-05,07:00,2,9.00,SIMULATED
REC-20250705071656-D43912,2025-07-05,07:00,1,4.00,SIMULATED
REC-20250705071731-AB1313,2025-07-05,07:00,1,4.50,SIMULATED
REC-20250705082730-6EC159,2025-07-05,08:00,3,11.50,SIMULATED
REC-20250705082922-6AF092,2025-07-05,08:00,3,12.50,SIMULATED
REC-20250705082610-E80A4F,2025-07-05,08:00,2,8.00,SIMULATED
REC-20250705082106-D20A4C,2025-07-05,08:00,1,4.00,SIMULATED
REC-20250705085613-863F57,2025-07-05,08:00,2,10.00,SIMULATED
REC-20250705083627-739B48,2025-07-05,08:00,1,5.00,SIMULATED
REC-20250705084248-16C76C,2025-07-05,08:00,1,4.50,SIMULATED
REC-20250705093543-353E2A,2025-07-05,09:00,1,3.50,SIMULATED
REC-20250705090619-1A9B49,2025-07-05,09:00,1,3.50,SIMULATED
REC-20250705093746-CCB787,2025-07-05,09:00,2,9.50,SIMULATED
REC-20250705093906-371186,2025-07-05,09:00,2,10.00,SIMULATED
REC-20250705092140-9310B5,2025-07-05,09:00,3,13.50,SIMULATED
REC-20250705094605-6D79D4,2025-07-05,09:00,2,8.00,SIMULATED
REC-20250705095216-DCD511,2025-07-05,09:00,3,13.50,SIMULATED
REC-20250705101208-C4514C,2025-07-05,10:00,1,4.50,SIMULATED
REC-20250705100625-8784B5,2025-07-05,10:00,1,4.50,SIMULATED
REC-20250705103509-DA7AC8,2025-07-05,10:00,2,9.00,SIMULATED
REC-20250705104205-1A1CDA,2025-07-05,10:00,1,3.50,SIMULATED
REC-20250705104507-18CF0D,2025-07-05,10:00,1,4.50,SIMULATED
REC-20250705102917-48178A,2025-07-05,10:00,3,13.00,SIMULATED
REC-20250705103719-0450E3,2025-07-05,10:00,2,8.50,SIMULATED
REC-20250705115407-5AF92B,2025-07-05,11:00,2,6.00,SIMULATED
REC-20250705112819-A61A06,2025-07-05,11:00,2,7.00,SIMULATED
REC-20250705115310-9D1C64,2025-07-05,11:00,1,3.50,SIMULATED
REC-20250705115132-726C83,2025-07-05,11:00,1,3.50,SIMULATED
REC-20250705112901-C53DDE,2025-07-05,11:00,1,4.50,SIMULATED
REC-20250705112843-F2EEDD,2025-07-05,11:00,1,4.00,SIMULATED
REC-20250705110702-A0E0E4,2025-07-05,11:00,1,5.50,SIMULATED
REC-20250705111116-F13453,2025-07-05,11:00,1,3.50,SIMULATED
REC-20250705125509-ADB250,2025-07-05,12:00,1,3.50,SIMULATED
REC-20250705123636-E23198,2025-07-05,12:00,2,9.00,SIMULATED
REC-20250705121406-65D18C,2025-07-05,12:00,2,9.00,SIMULATED
REC-20250705125303-1DCA6C,2025-07-05,12:00,1,4.00,SIMULATED
REC-20250705123722-01B5D1,2025-07-05,12:00,2,8.00,SIMULATED
REC-20250705120253-C8BB2D,2025-07-05,12:00,2,7.50,SIMULATED
REC-20250705122336-C80A3D,2025-07-05,12:00,3,11.00,SIMULATED
REC-20250705123942-59F8F0,2025-07-05,12:00,1,4.50,SIMULATED
REC-20250705124833-F44D2A,2025-07-05,12:00,2,9.00,SIMULATED
REC-20250705133624-3DAAF8,2025-07-05,13:00,1,4.50,SIMULATED
REC-20250705134831-67BDE8,2025-07-05,13:00,1,2.50,SIMULATED
REC-20250705131421-1D02F1,2025-07-05,13:00,2,7.00,SIMULATED
REC-20250705131324-12EE49,2025-07-05,13:00,2,9.00,SIMULATED
REC-20250705133350-EED12D,2025-07-05,13:00,2,8.00,SIMULATED
REC-20250705132710-744050,2025-07-05,13:00,2,8.00,SIMULATED
REC-20250705143102-5CC0DD,2025-07-05,14:00,2,7.50,SIMULATED
REC-20250705143639-B8AFBB,2025-07-05,14:00,1,4.50,SIMULATED
REC-20250705143255-4A6C3A,2025-07-05,14:00,2,8.00,SIMULATED
REC-20250705143221-6FC8E3,2025-07-05,14:00,1,4.00,SIMULATED
REC-20250705145028-B544CC,2025-07-05,14:00,1,3.50,SIMULATED
REC-20250705151939-FD140B,2025-07-05,15:00,1,3.50,SIMULATED
REC-20250705151302-117776,2025-07-05,15:00,1,2.50,SIMULATED
REC-20250705153936-EA2B6E,2025-07-05,15:00,1,4.50,SIMULATED
REC-20250705151550-5C138A,2025-07-05,15:00,1,4.50,SIMULATED
REC-20250705160740-4A650E,2025-07-05,16:00,1,3.50,SIMULATED
REC-20250705161808-F7626B,2025-07-05,16:00,2,8.00,SIMULATED
REC-20250705162847-3FF5B1,2025-07-05,16:00,1,5.00,SIMULATED
REC-20250705162904-43FDA5,2025-07-05,16:00,1,3.50,SIMULATED
REC-20250705160129-4B77CA,2025-07-05,16:00,1,2.50,SIMULATED
REC-20250705160902-F649BC,2025-07-05,16:00,1,3.00,SIMULATED
REC-20250705162420-AFE872,2025-07-05,16:00,1,4.50,SIMULATED
REC-20250705164813-85C258,2025-07-05,16:00,1,5.00,SIMULATED
REC-20250705174807-18E502,2025-07-05,17:00,1,4.50,SIMULATED
REC-20250705175108-3E931E,2025-07-05,17:00,2,9.00,SIMULATED
REC-20250706070812-92DFED,2025-07-06,07:00,2,6.00,SIMULATED
REC-20250706075309-3F12EE,2025-07-06,07:00,2,9.00,SIMULATED
REC-20250706074543-8AB9DA,2025-07-06,07:00,1,4.50,SIMULATED
REC-20250706081558-484730,2025-07-06,08:00,1,3.50,SIMULATED
REC-20250706081244-F9459E,2025-07-06,08:00,2,7.00,SIMULATED
REC-20250706081831-B2A4E3,2025-07-06,08:00,3,11.50,SIMULATED
REC-20250706080557-3D07C5,2025-07-06,08:00,2,8.00,SIMULATED
REC-20250706082544-51D020,2025-07-06,08:00,4,18.50,SIMULATED
REC-20250706095915-7C4935,2025-07-06,09:00,1,4.50,SIMULATED
REC-20250706093745-CCEB5B,2025-07-06,09:00,3,11.00,SIMULATED
REC-20250706094109-23BF13,2025-07-06,09:00,1,4.00,SIMULATED
REC-20250706094335-291010,2025-07-06,09:00,1,4.00,SIMULATED
REC-20250706090030-887B92,2025-07-06,09:00,1,4.50,SIMULATED
REC-20250706094157-BE5820,2025-07-06,09:00,2,8.50,SIMULATED
REC-20250706103315-383171,2025-07-06,10:00,2,8.50,SIMULATED
REC-20250706103234-882DA4,2025-07-06,10:00,1,4.00,SIMULATED
REC-20250706100921-310A86,2025-07-06,10:00,1,3.50,SIMULATED
REC-20250706104819-E80C66,2025-07-06,10:00,1,4.00,SIMULATED
REC-20250706111630-952DBF,2025-07-06,11:00,2,9.00,SIMULATED
REC-20250706121205-9C4BB3,2025-07-06,12:00,1,4.50,SIMULATED
REC-20250706120438-C77056,2025-07-06,12:00,2,10.00,SIMULATED
REC-20250706123645-B43D32,2025-07-06,12:00,2,9.00,SIMULATED
REC-20250706134247-241196,2025-07-06,13:00,2,8.50,SIMULATED
REC-20250706134324-12A226,2025-07-06,13:00,1,4.50,SIMULATED
REC-20250706131027-4B3262,2025-07-06,13:00,3,11.00,SIMULATED
REC-20250706135029-FAA350,2025-07-06,13:00,2,8.00,SIMULATED
REC-20250706133059-2469A1,2025-07-06,13:00,1,4.00,SIMULATED
REC-20250706133626-806DB2,2025-07-06,13:00,1,4.00,SIMULATED
REC-20250706134937-640389,2025-07-06,13:00,1,3.50,SIMULATED
REC-20250706140503-B9E554,2025-07-06,14:00,4,17.00,SIMULATED
REC-20250706142258-30DD67,2025-07-06,14:00,1,4.50,SIMULATED
REC-20250706142206-1C48D9,2025-07-06,14:00,1,3.00,SIMULATED
REC-20250706145320-1F74C5,2025-07-06,14:00,2,8.00,SIMULATED
REC-20250706140102-DFE8EA,2025-07-06,14:00,2,8.00,SIMULATED
REC-20250706145223-C47A0C,2025-07-06,14:00,1,4.50,SIMULATED
REC-20250706140232-E48522,2025-07-06,14:00,1,5.50,SIMULATED
REC-20250706154205-16AD6C,2025-07-06,15:00,2,9.00,SIMULATED
REC-20250706150851-C1F89C,2025-07-06,15:00,1,3.50,SIMULATED
REC-20250706150156-4ACE17,2025-07-06,15:00,1,3.50,SIMULATED
REC-20250706152821-DC1837,2025-07-06,15:00,2,8.00,SIMULATED
REC-20250706151618-F9AD41,2025-07-06,15:00,1,4.50,SIMULATED
REC-20250706163541-338445,2025-07-06,16:00,2,9.00,SIMULATED
REC-20250706160313-73047C,2025-07-06,16:00,1,4.00,SIMULATED
REC-20250706161552-B56EBF,2025-07-06,16:00,1,4.00,SIMULATED
REC-20250706165154-52EC69,2025-07-06,16:00,2,7.00,SIMULATED
REC-20250706165350-E98F5B,2025-07-06,16:00,1,4.00,SIMULATED
REC-20250706165455-DEA3CD,2025-07-06,16:00,2,8.50,SIMULATED
REC-20250706160624-049170,2025-07-06,16:00,1,4.50,SIMULATED
REC-20250706171451-8FEB30,2025-07-06,17:00,2,9.50,SIMULATED
REC-20250707074323-549F05,2025-07-07,07:00,2,9.50,SIMULATED
REC-20250707070746-F6A122,2025-07-07,07:00,1,4.50,SIMULATED
REC-20250707073259-61F21D,2025-07-07,07:00,1,4.50,SIMULATED
REC-20250707082850-7B4056,2025-07-07,08:00,1,4.00,SIMULATED
REC-20250707080306-DE3A90,2025-07-07,08:00,2,8.00,SIMULATED
REC-20250707085928-25E689,2025-07-07,08:00,2,8.00,SIMULATED
REC-20250707080623-61FF52,2025-07-07,08:00,1,5.00,SIMULATED
REC-20250707083950-C07E79,2025-07-07,08:00,1,4.50,SIMULATED
REC-20250707083120-6FC0C3,2025-07-07,08:00,1,5.00,SIMULATED
REC-20250707082406-453C79,2025-07-07,08:00,3,13.50,SIMULATED
REC-20250707084142-EB6129,2025-07-07,08:00,1,4.50,SIMULATED
REC-20250707083153-835BAA,2025-07-07,08:00,2,8.50,SIMULATED
REC-20250707080211-6DD068,2025-07-07,08:00,1,3.50,SIMULATED
REC-20250707090042-6502B5,2025-07-07,09:00,2,8.00,SIMULATED
REC-20250707093145-C1617B,2025-07-07,09:00,1,3.50,SIMULATED
REC-20250707091422-CAA391,2025-07-07,09:00,1,4.50,SIMULATED
REC-20250707094553-F81A03,2025-07-07,09:00,1,3.50,SIMULATED
REC-20250707094019-977646,2025-07-07,09:00,1,4.00,SIMULATED
REC-20250707091904-FC2965,2025-07-07,09:00,1,4.50,SIMULATED
REC-20250707091756-F134CE,2025-07-07,09:00,1,3.50,SIMULATED
REC-20250707091131-F4ADCB,2025-07-07,09:00,1,3.00,SIMULATED
REC-20250707095247-AE4ED8,2025-07-07,09:00,2,8.50,SIMULATED
REC-20250707105305-73D699,2025-07-07,10:00,2,7.50,SIMULATED
REC-20250707105222-CE7BA7,2025-07-07,10:00,2,9.00,SIMULATED
REC-20250707103917-3CF5D5,2025-07-07,10:00,1,3.50,SIMULATED
REC-20250707105832-68AA16,2025-07-07,10:00,2,8.00,SIMULATED
REC-20250707104331-99E09D,2025-07-07,10:00,2,9.50,SIMULATED
REC-20250707113801-D0B9DC,2025-07-07,11:00,1,4.50,SIMULATED
REC-20250707115043-1C2C0F,2025-07-07,11:00,2,9.00,SIMULATED
REC-20250707113122-3E1B61,2025-07-07,11:00,1,4.50,SIMULATED
REC-20250707112710-BBDA5B,2025-07-07,11:00,1,3.00,SIMULATED
REC-20250707123219-CA2FA1,2025-07-07,12:00,2,9.00,SIMULATED
REC-20250707125916-9CF3BF,2025-07-07,12:00,3,13.00,SIMULATED
REC-20250707121435-27CC8A,2025-07-07,12:00,1,5.50,SIMULATED
REC-20250707125925-BFDDA7,2025-07-07,12:00,1,5.50,SIMULATED
REC-20250707133756-85CFE4,2025-07-07,13:00,1,4.00,SIMULATED
REC-20250707130131-AF57A0,2025-07-07,13:00,1,3.50,SIMULATED
REC-20250707133107-29623D,2025-07-07,13:00,1,4.50,SIMULATED
REC-20250707130934-9521F6,2025-07-07,13:00,1,3.50,SIMULATED
REC-20250707131348-3EC5DE,2025-07-07,13:00,2,8.00,SIMULATED
REC-20250707131355-793569,2025-07-07,13:00,1,4.00,SIMULATED
REC-20250707144808-2110E8,2025-07-07,14:00,1,3.50,SIMULATED
REC-20250707145656-78C010,2025-07-07,14:00,1,6.00,SIMULATED
REC-20250707141024-7670CE,2025-07-07,14:00,1,4.50,SIMULATED
REC-20250707141623-9C154F,2025-07-07,14:00,1,4.50,SIMULATED
REC-20250707144615-981C63,2025-07-07,14:00,1,4.00,SIMULATED
REC-20250707144117-F04125,2025-07-07,14:00,2,8.00,SIMULATED
REC-20250707141615-AB9739,2025-07-07,14:00,2,8.50,SIMULATED
REC-20250707145317-D98F34,2025-07-07,14:00,2,9.50,SIMULATED
REC-20250707150534-B295C2,2025-07-07,15:00,3,11.50,SIMULATED
REC-20250707151252-6BC35E,2025-07-07,15:00,2,8.00,SIMULATED
REC-20250707151826-A33BCA,2025-07-07,15:00,1,4.50,SIMULATED
REC-20250707151250-D2AFC6,2025-07-07,15:00,2,8.00,SIMULATED
REC-20250707154852-1A575C,2025-07-07,15:00,3,9.50,SIMULATED
REC-20250707150754-258287,2025-07-07,15:00,3,13.50,SIMULATED
REC-20250707150347-7AE409,2025-07-07,15:00,1,4.50,SIMULATED
REC-20250707154842-889979,2025-07-07,15:00,1,5.00,SIMULATED
REC-20250707155327-8D54C9,2025-07-07,15:00,1,4.50,SIMULATED
REC-20250707154406-BBC8FF,2025-07-07,15:00,1,4.50,SIMULATED
REC-20250707164853-0B6C24,2025-07-07,16:00,2,7.00,SIMULATED
REC-20250707162326-829492,2025-07-07,16:00,1,4.00,SIMULATED
REC-20250707163809-BD04E2,2025-07-07,16:00,3,12.00,SIMULATED
REC-20250707162618-4827EE,2025-07-07,16:00,2,8.50,SIMULATED
REC-20250707160618-A5D0BD,2025-07-07,16:00,1,4.50,SIMULATED
REC-20250707165503-A50931,2025-07-07,16:00,1,3.50,SIMULATED
REC-20250707170116-FF58B2,2025-07-07,17:00,1,4.00,SIMULATED
REC-20250707175625-6BFBF1,2025-07-07,17:00,1,4.50,SIMULATED
REC-20250707172522-EC4FCA,2025-07-07,17:00,2,8.50,SIMULATED
REC-20250707173812-1C64C6,2025-07-07,17:00,1,4.00,SIMULATED
REC-20250707170906-035EC5,2025-07-07,17:00,1,4.00,SIMULATED
REC-20250708080149-6779BA,2025-07-08,08:00,1,4.50,SIMULATED
REC-20250708082846-1FBC41,2025-07-08,08:00,2,10.50,SIMULATED
REC-20250708080829-DD0498,2025-07-08,08:00,1,3.50,SIMULATED
REC-20250708083626-AAFA80,2025-07-08,08:00,3,9.50,SIMULATED
REC-20250708093733-A9B4F7,2025-07-08,09:00,3,14.50,SIMULATED
REC-20250708093032-686CCF,2025-07-08,09:00,1,4.50,SIMULATED
REC-20250708105526-22FE50,2025-07-08,10:00,1,4.50,SIMULATED
REC-20250708102935-9B9F3E,2025-07-08,10:00,3,11.50,SIMULATED
REC-20250708103633-C22654,2025-07-08,10:00,1,4.50,SIMULATED
REC-20250708110759-086603,2025-07-08,11:00,1,3.50,SIMULATED
REC-20250708114039-CB9D73,2025-07-08,11:00,1,3.50,SIMULATED
REC-20250708112633-B6CFF1,2025-07-08,11:00,1,5.50,SIMULATED
REC-20250708121828-ED09AE,2025-07-08,12:00,1,3.50,SIMULATED
REC-20250708124855-029B85,2025-07-08,12:00,1,5.00,SIMULATED
REC-20250708122549-CF3A2B,2025-07-08,12:00,4,17.00,SIMULATED
REC-20250708123902-0856C0,2025-07-08,12:00,1,5.00,SIMULATED
REC-20250708123625-03E106,2025-07-08,12:00,1,4.00,SIMULATED
REC-20250708125156-DFDE8E,2025-07-08,12:00,1,4.00,SIMULATED
REC-20250708122714-810DB9,2025-07-08,12:00,1,3.50,SIMULATED
REC-20250708120830-26EB4D,2025-07-08,12:00,1,4.50,SIMULATED
REC-20250708122823-C078EE,2025-07-08,12:00,1,4.50,SIMULATED
REC-20250708121707-0F4C65,2025-07-08,12:00,2,10.00,SIMULATED
REC-20250708130429-3B8657,2025-07-08,13:00,1,4.50,SIMULATED
REC-20250708130800-AB7319,2025-07-08,13:00,2,7.50,SIMULATED
REC-20250708135441-B17449,2025-07-08,13:00,2,9.50,SIMULATED
REC-20250708135833-A8A938,2025-07-08,13:00,1,3.00,SIMULATED
REC-20250708132716-42E528,2025-07-08,13:00,1,4.50,SIMULATED
REC-20250708130856-708EF5,2025-07-08,13:00,3,13.50,SIMULATED
REC-20250708131853-F588DF,2025-07-08,13:00,1,4.50,SIMULATED
REC-20250708142005-E4D27E,2025-07-08,14:00,1,3.50,SIMULATED
REC-20250708142526-D584C7,2025-07-08,14:00,4,15.00,SIMULATED
REC-20250708143312-3967C1,2025-07-08,14:00,1,4.50,SIMULATED
REC-20250708144346-20B34B,2025-07-08,14:00,1,4.50,SIMULATED
REC-20250708140711-A994E1,2025-07-08,14:00,2,8.50,SIMULATED
REC-20250708143523-4C5FE8,2025-07-08,14:00,1,5.00,SIMULATED
REC-20250708152813-0306C1,2025-07-08,15:00,3,14.50,SIMULATED
REC-20250708154356-54254A,2025-07-08,15:00,2,8.00,SIMULATED
REC-20250708150348-1C3573,2025-07-08,15:00,1,3.50,SIMULATED
REC-20250708152444-0E84E4,2025-07-08,15:00,2,9.00,SIMULATED
REC-20250708152945-29ABA4,2025-07-08,15:00,1,4.50,SIMULATED
REC-20250708153238-417497,2025-07-08,15:00,2,7.50,SIMULATED
REC-20250708155645-7B8D56,2025-07-08,15:00,1,4.50,SIMULATED
REC-20250708150558-7CCBEA,2025-07-08,15:00,1,3.50,SIMULATED
REC-20250708154202-947917,2025-07-08,15:00,1,4.50,SIMULATED
REC-20250708155815-DFAE66,2025-07-08,15:00,2,6.50,SIMULATED
REC-20250708151521-0DA655,2025-07-08,15:00,1,4.50,SIMULATED
REC-20250708160610-34637A,2025-07-08,16:00,3,12.50,SIMULATED
REC-20250708165701-188DFC,2025-07-08,16:00,1,4.50,SIMULATED
REC-20250708165201-7E72C1,2025-07-08,16:00,1,4.50,SIMULATED
REC-20250708173650-CF6C33,2025-07-08,17:00,1,3.50,SIMULATED
REC-20250708174420-F73B15,2025-07-08,17:00,1,3.50,SIMULATED
REC-20250709075002-DF46F9,2025-07-09,07:00,1,6.00,SIMULATED
REC-20250709073121-65D8D1,2025-07-09,07:00,1,4.00,SIMULATED
REC-20250709073921-1778E7,2025-07-09,07:00,2,8.00,SIMULATED
REC-20250709075336-D34F77,2025-07-09,07:00,1,5.50,SIMULATED
REC-20250709084757-6245CB,2025-07-09,08:00,1,4.00,SIMULATED
REC-20250709081432-474884,2025-07-09,08:00,2,9.00,SIMULATED
REC-20250709081642-745805,2025-07-09,08:00,3,13.50,SIMULATED
REC-20250709083956-FE1EF1,2025-07-09,08:00,1,3.50,SIMULATED
REC-20250709085216-CD1BC2,2025-07-09,08:00,3,12.50,SIMULATED
REC-20250709084455-D45C95,2025-07-09,08:00,2,8.50,SIMULATED
REC-20250709084412-18569C,2025-07-09,08:00,3,13.00,SIMULATED
REC-20250709080457-9A08A5,2025-07-09,08:00,1,5.50,SIMULATED
REC-20250709092054-202447,2025-07-09,09:00,2,9.00,SIMULATED
REC-20250709100621-0C8035,2025-07-09,10:00,2,9.00,SIMULATED
REC-20250709101409-564DA9,2025-07-09,10:00,1,5.00,SIMULATED
REC-20250709100916-F69884,2025-07-09,10:00,3,13.50,SIMULATED
REC-20250709114513-CB0DA7,2025-07-09,11:00,3,11.50,SIMULATED
REC-20250709120754-F25219,2025-07-09,12:00,1,4.00,SIMULATED
REC-20250709122536-BDDC19,2025-07-09,12:00,3,11.00,SIMULATED
REC-20250709121124-394D03,2025-07-09,12:00,2,9.00,SIMULATED
REC-20250709125442-5DD277,2025-07-09,12:00,4,15.00,SIMULATED
REC-20250709123708-5A2457,2025-07-09,12:00,1,4.00,SIMULATED
REC-20250709120909-AE1D48,2025-07-09,12:00,1,4.50,SIMULATED
REC-20250709120116-EEB968,2025-07-09,12:00,2,8.00,SIMULATED
REC-20250709120131-EC6D37,2025-07-09,12:00,1,3.50,SIMULATED
REC-20250709120832-5BD15D,2025-07-09,12:00,1,3.50,SIMULATED
REC-20250709120836-C08A43,2025-07-09,12:00,1,4.50,SIMULATED
REC-20250709124309-D44370,2025-07-09,12:00,1,3.50,SIMULATED
REC-20250709123139-9CCC04,2025-07-09,12:00,3,12.50,SIMULATED
REC-20250709123032-A96531,2025-07-09,12:00,1,5.00,SIMULATED
REC-20250709133459-0AB465,2025-07-09,13:00,1,3.00,SIMULATED
REC-20250709134625-3296BF,2025-07-09,13:00,5,20.50,SIMULATED
REC-20250709135722-B50EF6,2025-07-09,13:00,2,8.00,SIMULATED
REC-20250709135238-14632E,2025-07-09,13:00,2,7.00,SIMULATED
REC-20250709132530-D5FC1B,2025-07-09,13:00,2,8.50,SIMULATED
REC-20250709130407-7F1271,2025-07-09,13:00,3,13.50,SIMULATED
REC-20250709131054-FD0E2D,2025-07-09,13:00,1,5.50,SIMULATED
REC-20250709131116-EFFE90,2025-07-09,13:00,1,2.50,SIMULATED
REC-20250709132218-80606C,2025-07-09,13:00,3,12.00,SIMULATED
REC-20250709135452-D92250,2025-07-09,13:00,3,12.00,SIMULATED
REC-20250709145035-9ADF9B,2025-07-09,14:00,2,8.00,SIMULATED
REC-20250709143736-434B75,2025-07-09,14:00,1,5.50,SIMULATED
REC-20250709145619-7DFFA0,2025-07-09,14:00,2,6.00,SIMULATED
REC-20250709144859-26E129,2025-07-09,14:00,1,5.50,SIMULATED
REC-20250709140322-A064F5,2025-07-09,14:00,2,9.50,SIMULATED
REC-20250709141158-209023,2025-07-09,14:00,1,3.50,SIMULATED
REC-20250709141203-FF4FB1,2025-07-09,14:00,1,4.00,SIMULATED
REC-20250709142114-B9951F,2025-07-09,14:00,1,5.00,SIMULATED
REC-20250709151224-255A7D,2025-07-09,15:00,2,8.00,SIMULATED
REC-20250709150822-8F6916,2025-07-09,15:00,1,3.50,SIMULATED
REC-20250709150959-DFB6A1,2025-07-09,15:00,2,9.00,SIMULATED
REC-20250709151458-C4C2E3,2025-07-09,15:00,1,4.50,SIMULATED
REC-20250709153532-4CAD75,2025-07-09,15:00,2,7.00,SIMULATED
REC-20250709160527-2B2528,2025-07-09,16:00,1,3.50,SIMULATED
REC-20250709160842-95CCEF,2025-07-09,16:00,2,8.00,SIMULATED
REC-20250709164117-886519,2025-07-09,16:00,1,4.50,SIMULATED
REC-20250709160009-6FE76B,2025-07-09,16:00,2,8.50,SIMULATED
REC-20250709172453-90592A,2025-07-09,17:00,1,4.00,SIMULATED
REC-20250709171556-D91949,2025-07-09,17:00,1,4.00,SIMULATED
REC-20250709173114-2D250D,2025-07-09,17:00,1,4.50,SIMULATED
